oshpd_id,FacilityName2,CountyName,system,year,LICENSED_BED_SIZE,HospitalOwnership,UrbanRuralDesi,TEACHINGDesignation,Category,Tot_ED_NmbVsts,EDStations,EDDXCount,LATITUDE,LONGITUDE,PrimaryCareShortageArea,MentalHealthShortageArea,Visits_Per_Station
106034002,Sutter Amador Hospital,Amador,Sutter Health,2023,50-99,Nonprofit,Rural,Non-Teaching,Pneumonia,24918,14,402,38.35048260,-120.76446500,Yes,No,28.71428571
106040802,Orchard Hospital,Butte,N/A,2023,1-49,Nonprofit,Rural,Non-Teaching,Pneumonia,9934,5,171,39.36755410,-121.68946930,Yes,Yes,34.2
106040962,Enloe Health,Butte,Enloe Health,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,59394,47,577,39.74258670,-121.84972700,No,Yes,12.27659574
106050932,Mark Twain Medical Center,Calaveras,Dignity Health,2023,1-49,Nonprofit,Rural,Non-Teaching,Pneumonia,9997,8,173,38.19068960,-120.67019030,Yes,Yes,21.625
106070934,Sutter Delta Medical Center,Contra Costa,Sutter Health,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,46518,30,468,37.98275930,-121.80296560,No,No,15.6
106070988,John Muir Medical Center – Walnut Creek Medical Center,Contra Costa,John Muir Health,2023,500+,Nonprofit,Urban,Non-Teaching,Pneumonia,50630,44,484,37.91287690,-122.04094980,No,No,11
106070990,Kaiser Foundation Hospital – Walnut Creek,Contra Costa,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,69036,52,1431,37.89150650,-122.05801370,No,No,27.51923077
106071018,John Muir Medical Center – Concord Medical Center,Contra Costa,John Muir Health,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,54050,32,465,37.98517260,-122.03366320,No,No,14.53125
106074017,San Ramon Regional Medical Center,Contra Costa,Tenet Healthcare Corporation,2023,100-149,Investor Owned,Urban,Non-Teaching,Pneumonia,18005,12,184,37.77522510,-121.95817600,No,No,15.33333333
106074097,Kaiser Foundation Hospital – Antioch,Contra Costa,Kaiser Foundation Hospitals,2023,150-199,Nonprofit,Urban,Non-Teaching,Pneumonia,67243,36,1048,37.95084180,-121.77492860,No,No,29.11111111
106084001,Sutter Coast Hospital,Del Norte,Sutter Health,2023,1-49,Nonprofit,Rural,Non-Teaching,Pneumonia,17032,11,286,41.77365880,-124.19424690,Yes,Yes,26
106090793,Barton Memorial Hospital,El Dorado,N/A,2023,100-149,Nonprofit,Rural,Non-Teaching,Pneumonia,17811,12,123,38.91156330,-119.99654470,Yes,Yes,10.25
106090933,Marshall Medical Center,El Dorado,N/A,2023,100-149,Nonprofit,Rural,Non-Teaching,Pneumonia,28952,24,282,38.72467000,-120.79165010,No,No,11.75
106100005,Clovis Community Medical Center,Fresno,N/A,2023,300-499,Nonprofit,Rural,Non-Teaching,Pneumonia,63255,59,636,36.83884690,-119.66118270,Yes,Yes,10.77966102
106100697,Coalinga Regional Medical Center,Fresno,N/A,2023,50-99,Investor Owned,Rural,Non-Teaching,Pneumonia,9268,9,146,36.15196750,-120.34099550,Yes,Yes,16.22222222
106100717,Community Regional Medical Center – Fresno,Fresno,N/A,2023,500+,Nonprofit,Urban,Teaching,Pneumonia,83169,73,504,36.74263020,-119.78474790,Yes,No,6.904109589
106100797,Adventist Health Reedley,Fresno,Adventist Health Systems,2023,1-49,Nonprofit,Rural,Non-Teaching,Pneumonia,36422,10,276,36.60817920,-119.45311640,Yes,Yes,27.6
106100899,Saint Agnes Medical Center,Fresno,N/A,2023,300-499,Nonprofit,Urban,Teaching,Pneumonia,63937,48,508,36.83423770,-119.76377600,No,Yes,10.58333333
106104062,Kaiser Foundation Hospital – Fresno,Fresno,Kaiser Foundation Hospitals,2023,150-199,Nonprofit,Urban,Non-Teaching,Pneumonia,51343,21,779,36.84243310,-119.78046700,No,Yes,37.0952381
106110889,Glenn Medical Center,Glenn,N/A,2023,1-49,Investor Owned,Frontier,Non-Teaching,Pneumonia,6152,5,130,39.52136020,-122.20843620,Yes,Yes,26
106121002,Mad River Community Hospital,Humboldt,N/A,2023,50-99,Investor Owned,Rural,Non-Teaching,Pneumonia,11554,12,215,40.89649230,-124.08992650,Yes,Yes,17.91666667
106121051,Providence Redwood Memorial Hospital,Humboldt,Providence St. Joseph Health,2023,1-49,Investor Owned,Rural,Non-Teaching,Pneumonia,10670,8,166,40.58233660,-124.13637490,Yes,Yes,20.75
106121080,Providence St. Joseph Hospital – Eureka,Humboldt,Providence St. Joseph Health,2023,100-149,Investor Owned,Rural,Non-Teaching,Pneumonia,28789,20,464,40.78438900,-124.14163400,Yes,Yes,23.2
106130699,El Centro Regional Medical Center,Imperial,N/A,2023,150-199,Government,Rural,Non-Teaching,Pneumonia,30623,20,373,32.78110320,-115.56766890,Yes,Yes,18.65
106141273,Northern Inyo Hospital,Inyo,N/A,2023,1-49,Government,Rural,Non-Teaching,Pneumonia,8810,8,115,37.36197090,-118.40618530,No,No,14.375
106150706,Adventist Health Delano,Kern,Adventist Health Systems,2023,150-199,Nonprofit,Urban,Non-Teaching,Pneumonia,28495,10,333,35.76228540,-119.23925190,Yes,Yes,33.3
106150722,Bakersfield Memorial Hospital,Kern,Dignity Health,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,78870,36,853,35.39282950,-119.00615410,No,Yes,23.69444444
106150736,Kern Medical Center,Kern,N/A,2023,200-299,Government,Urban,Teaching,Pneumonia,46049,30,319,35.38286990,-118.97025700,No,Yes,10.63333333
106150737,Kern Valley Healthcare District,Kern,N/A,2023,100-149,Government,Frontier,Non-Teaching,Pneumonia,6965,8,317,35.63528840,-118.40646350,Yes,Yes,39.625
106150761,Mercy Hospital – Bakersfield,Kern,Dignity Health,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,68142,38,983,35.37280140,-119.02676240,No,Yes,25.86842105
106150782,Ridgecrest Regional Hospital,Kern,N/A,2023,50-99,Nonprofit,Rural,Non-Teaching,Pneumonia,15089,12,169,35.64074450,-117.67116850,Yes,Yes,14.08333333
106150788,Adventist Health Bakersfield,Kern,Adventist Health Systems,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,53560,40,881,35.38337440,-119.02065430,No,Yes,22.025
106154168,Adventist Health Tehachapi Valley,Kern,Adventist Health Systems,2023,1-49,Nonprofit,Rural,Non-Teaching,Pneumonia,20975,13,445,35.14769850,-118.45090070,Yes,Yes,34.23076923
106164029,Adventist Health Hanford,Kings,Adventist Health Systems,2023,150-199,Nonprofit,Urban,Non-Teaching,Pneumonia,94386,44,1158,36.32321710,-119.66787700,Yes,Yes,26.31818182
106171049,Adventist Health Clearlake,Lake,Adventist Health Systems,2023,1-49,Nonprofit,Rural,Non-Teaching,Pneumonia,18871,8,353,38.93560640,-122.62023870,Yes,Yes,44.125
106171395,Sutter Lakeside Hospital,Lake,Sutter Health,2023,1-49,Nonprofit,Rural,Non-Teaching,Pneumonia,19980,12,252,39.10473660,-122.90651980,Yes,Yes,21
106184008,Banner Lassen Medical Center,Lassen,N/A,2023,1-49,Nonprofit,Rural,Non-Teaching,Pneumonia,10230,8,115,40.43680490,-120.62803370,Yes,Yes,14.375
106190034,Antelope Valley Medical Center,Los Angeles,N/A,2023,300-499,Government,Urban,Non-Teaching,Pneumonia,104096,55,1097,34.68824820,-118.15915270,No,Yes,19.94545455
106190045,Catalina Island Medical Center,Los Angeles,N/A,2023,1-49,Nonprofit,Frontier,Non-Teaching,Pneumonia,2364,2,18,33.33918740,-118.33068290,Yes,Yes,9
106190053,St. Mary Medical Center – Long Beach,Los Angeles,Dignity Health,2023,300-499,Nonprofit,Urban,Teaching,Pneumonia,41196,26,403,33.78055770,-118.18627250,No,No,15.5
106190110,Southern California Hospital at Culver City,Los Angeles,Alta Hospitals System,2023,300-499,Investor Owned,Urban,Non-Teaching,Pneumonia,12345,17,70,34.02320010,-118.39691280,No,No,4.117647059
106190125,California Hospital Medical Center – Los Angeles,Los Angeles,Dignity Health,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,59848,35,403,34.03739670,-118.26572710,No,No,11.51428571
106190170,Children's Hospital of Los Angeles,Los Angeles,N/A,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,72057,46,1585,34.09815470,-118.29077910,Yes,No,34.45652174
106190197,Community Hospital of Huntington Park,Los Angeles,Avanti Hospitals,2023,50-99,Investor Owned,Urban,Non-Teaching,Pneumonia,31010,14,172,33.98921610,-118.22454060,No,Yes,12.28571429
106190198,Los Angeles Community Hospital,Los Angeles,Alta Hospitals System,2023,100-149,Investor Owned,Urban,Non-Teaching,Pneumonia,3646,4,16,34.01934980,-118.18654670,Yes,Yes,4
106190200,San Gabriel Valley Medical Center,Los Angeles,"AHMC Healthcare, Inc.",2023,200-299,Investor Owned,Urban,Non-Teaching,Pneumonia,22849,12,291,34.10091700,-118.10559260,No,No,24.25
106190240,UC Irvine Health – Lakewood,Los Angeles,Tenet Healthcare Corporation,2023,150-199,Government,Urban,Non-Teaching,Pneumonia,33564,14,396,33.85968830,-118.14829130,No,No,28.28571429
106190243,PIH Health Hospital – Downey,Los Angeles,PIH Health,2023,150-199,Nonprofit,Urban,Non-Teaching,Pneumonia,51620,32,432,33.93415030,-118.13174340,No,No,13.5
106190280,Encino Hospital Medical Center,Los Angeles,Prime Healthcare Services,2023,100-149,Investor Owned,Urban,Non-Teaching,Pneumonia,6837,9,78,34.15742780,-118.48700170,No,No,8.666666667
106190298,Emanate Health Foothill Presbyterian Hospital,Los Angeles,Emanate Health,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,34432,22,366,34.13276540,-117.87134350,No,No,16.63636364
106190315,Garfield Medical Center,Los Angeles,"AHMC Healthcare, Inc.",2023,200-299,Investor Owned,Urban,Non-Teaching,Pneumonia,18573,21,191,34.06808080,-118.12312280,No,No,9.095238095
106190323,Adventist Health Glendale,Los Angeles,Adventist Health Systems,2023,500+,Nonprofit,Urban,Non-Teaching,Pneumonia,41768,35,528,34.15074430,-118.22913410,No,No,15.08571429
106190385,Providence Holy Cross Medical Center,Los Angeles,Providence St. Joseph Health,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,89151,32,637,34.27978200,-118.45998060,No,No,19.90625
106190392,PIH Health Good Samaritan Hospital,Los Angeles,PIH Health,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,35308,20,261,34.05458100,-118.26543010,No,No,13.05
106190400,Huntington Hospital,Los Angeles,N/A,2023,500+,Nonprofit,Urban,Non-Teaching,Pneumonia,52043,50,468,34.13431630,-118.15292140,No,No,9.36
106190413,Emanate Health Inter – Community Hospital,Los Angeles,Emanate Health,2023,150-199,Investor Owned,Urban,Non-Teaching,Pneumonia,33071,21,377,34.08823300,-117.89375230,No,No,17.95238095
106190422,Torrance Memorial Medical Center,Los Angeles,Cedars-Sinai Health System,2023,500+,Nonprofit,Urban,Non-Teaching,Pneumonia,78383,32,689,33.81346940,-118.34418790,Yes,No,21.53125
106190429,Kaiser Foundation Hospital – Los Angeles,Los Angeles,Kaiser Foundation Hospitals,2023,300-499,Nonprofit,Urban,Teaching,Pneumonia,52686,57,521,34.09893480,-118.29409150,Yes,No,9.140350877
106190431,Kaiser Foundation Hospital – South Bay,Los Angeles,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,64861,47,1030,33.78993250,-118.29476450,Yes,No,21.91489362
106190432,Kaiser Foundation Hospital – Panorama City,Los Angeles,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,64736,41,1516,34.21881900,-118.43003900,No,No,36.97560976
106190434,Kaiser Foundation Hospital – West LA,Los Angeles,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,85122,53,1254,34.03860880,-118.37434520,No,No,23.66037736
106190470,Providence Little Company of Mary Medical Center – Torrance,Los Angeles,Providence St. Joseph Health,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,40909,29,346,33.83846780,-118.35724360,No,No,11.93103448
106190500,Cedars – Sinai Marina Hospital,Los Angeles,Cedars-Sinai Health System,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,35017,18,286,33.98214490,-118.43922620,No,No,15.88888889
106190521,Memorial Hospital of Gardena,Los Angeles,Avanti Hospitals,2023,150-199,Investor Owned,Urban,Non-Teaching,Pneumonia,32018,12,155,33.89299290,-118.29500490,Yes,No,12.91666667
106190522,Glendale Memorial Hospital and Health Center,Los Angeles,Dignity Health,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,27592,16,266,34.12808620,-118.25695640,No,No,16.625
106190529,USC Arcadia Hospital,Los Angeles,University of Southern California,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,37634,35,359,34.13514560,-118.04152830,No,No,10.25714286
106190547,Monterey Park Hospital,Los Angeles,"AHMC Healthcare, Inc.",2023,100-149,Investor Owned,Urban,Non-Teaching,Pneumonia,17931,5,142,34.04954780,-118.13832620,No,No,28.4
106190570,Norwalk Community Hospital,Los Angeles,Alta Hospitals System,2023,50-99,Investor Owned,Urban,Non-Teaching,Pneumonia,4867,4,28,33.91071340,-118.06411830,No,No,7
106190587,College Medical Center,Los Angeles,N/A,2023,100-149,Investor Owned,Urban,Non-Teaching,Pneumonia,5941,7,65,33.80695020,-118.19285320,No,No,9.285714286
106190630,Pomona Valley Hospital Medical Center,Los Angeles,N/A,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,77362,70,566,34.07687760,-117.75166470,No,No,8.085714286
106190631,PIH Health Whittier Hospital,Los Angeles,PIH Health,2023,500+,Nonprofit,Urban,Non-Teaching,Pneumonia,62153,61,629,33.96903040,-118.04907170,No,No,10.31147541
106190636,Emanate Health Queen of the Valley Hospital,Los Angeles,Emanate Health,2023,300-499,Investor Owned,Urban,Non-Teaching,Pneumonia,55774,24,584,34.06324720,-117.94467570,No,No,24.33333333
106190673,San Dimas Community Hospital,Los Angeles,Prime Healthcare Services,2023,100-149,Investor Owned,Urban,Non-Teaching,Pneumonia,13232,8,150,34.09753300,-117.83453140,No,No,18.75
106190680,Providence Little Company of Mary Medical Center – San Pedro,Los Angeles,Providence St. Joseph Health,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,33802,14,234,33.73825830,-118.30509800,No,No,16.71428571
106190696,Pacifica Hospital of the Valley,Los Angeles,N/A,2023,200-299,Investor Owned,Urban,Non-Teaching,Pneumonia,6736,7,35,34.24052590,-118.39609120,Yes,No,5
106190708,Sherman Oaks Hospital,Los Angeles,Prime Healthcare Services,2023,150-199,Nonprofit,Urban,Non-Teaching,Pneumonia,18214,12,116,34.16032800,-118.44916100,No,No,9.666666667
106190754,St. Francis Medical Center,Los Angeles,Verity Health System,2023,300-499,Investor Owned,Urban,Non-Teaching,Pneumonia,52193,40,427,33.93044500,-118.20341410,Yes,Yes,10.675
106190756,Providence Saint John's Health Center,Los Angeles,Providence St. Joseph Health,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,26784,27,272,34.03077390,-118.47964450,No,No,10.07407407
106190758,Providence Saint Joseph Medical Center,Los Angeles,Providence St. Joseph Health,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,59044,48,507,34.15725330,-118.32928510,No,No,10.5625
106190766,Coast Plaza Hospital,Los Angeles,Avanti Hospitals,2023,100-149,Investor Owned,Urban,Non-Teaching,Pneumonia,9245,8,96,33.91277260,-118.09882570,No,No,12
106190812,Valley Presbyterian Hospital,Los Angeles,N/A,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,46414,33,359,34.19434150,-118.46277360,No,No,10.87878788
106190859,UCLA West Valley Medical Center,Los Angeles,HCA Healthcare Corporation,2023,200-299,Investor Owned,Urban,Non-Teaching,Pneumonia,52314,30,461,34.20305630,-118.62980050,No,No,15.36666667
106190878,Adventist Health White Memorial,Los Angeles,Adventist Health Systems,2023,300-499,Nonprofit,Urban,Teaching,Pneumonia,54491,28,369,34.04929670,-118.21716320,No,No,13.17857143
106190883,Whittier Hospital Medical Center,Los Angeles,"AHMC Healthcare, Inc.",2023,150-199,Investor Owned,Urban,Non-Teaching,Pneumonia,23610,14,212,33.95001680,-118.00345450,No,No,15.14285714
106190949,Henry Mayo Newhall Hospital,Los Angeles,N/A,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,54542,30,637,34.39848490,-118.55326630,No,No,21.23333333
106191227,Los Angeles County/Harbor – UCLA Medical Center,Los Angeles,County of Los Angeles,2023,300-499,Government,Urban,Teaching,Pneumonia,78461,72,364,33.83028320,-118.29197790,Yes,No,5.055555556
106191228,Los Angeles General Medical Center,Los Angeles,County of Los Angeles,2023,500+,Government,Urban,Teaching,Pneumonia,106976,106,417,34.05765770,-118.20758050,No,No,3.933962264
106191230,"Martin Luther King, Jr. Community Hospital",Los Angeles,N/A,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,109217,29,942,33.92317310,-118.24137020,Yes,Yes,32.48275862
106191231,Los Angeles County Olive View – UCLA Medical Center,Los Angeles,County of Los Angeles,2023,300-499,Government,Urban,Teaching,Pneumonia,55766,50,301,34.32586340,-118.44571480,No,No,6.02
106191450,Kaiser Foundation Hospital – Woodland Hills,Los Angeles,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,43594,38,633,34.17343320,-118.59020800,No,No,16.65789474
106196035,Kaiser Foundation Hospital – Baldwin Park,Los Angeles,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,69354,39,1864,34.06561480,-117.98554720,Yes,No,47.79487179
106196403,Kaiser Foundation Hospital – Downey,Los Angeles,Kaiser Foundation Hospitals,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,93684,80,1423,33.91945570,-118.12900200,No,No,17.7875
106196405,Palmdale Regional Medical Center,Los Angeles,"Universal Health Services, Inc.",2023,150-199,Investor Owned,Urban,Non-Teaching,Pneumonia,80002,35,1279,34.58287660,-118.14481730,Yes,Yes,36.54285714
106204019,Valley Children's Hospital,Madera,N/A,2023,300-499,Nonprofit,Rural,Non-Teaching,Pneumonia,81536,38,666,36.88403660,-119.80032180,Yes,Yes,17.52631579
106210992,Kaiser Foundation Hospital – San Rafael,Marin,Kaiser Foundation Hospitals,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,29190,21,559,38.00470450,-122.55468120,No,No,26.61904762
106211006,MarinHealth Medical Center,Marin,N/A,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,33113,31,239,37.94666920,-122.53584940,No,No,7.709677419
106214034,Novato Community Hospital,Marin,Sutter Health,2023,1-49,Nonprofit,Urban,Non-Teaching,Pneumonia,16200,9,145,38.09874220,-122.56064390,No,No,16.11111111
106220733,John C Fremont Healthcare District,Mariposa,N/A,2023,1-49,Government,Rural,Non-Teaching,Pneumonia,6744,3,85,37.50018080,-119.97744970,Yes,Yes,28.33333333
106231013,Adventist Health Mendocino Coast,Mendocino,Adventist Health Systems,2023,1-49,Nonprofit,Rural,Non-Teaching,Pneumonia,9751,6,165,39.43137780,-123.80038800,Yes,Yes,27.5
106231396,Adventist Health Ukiah Valley,Mendocino,Adventist Health Systems,2023,50-99,Nonprofit,Rural,Non-Teaching,Pneumonia,29203,19,435,39.15306520,-123.20289060,Yes,Yes,22.89473684
106234038,Adventist Health Howard Memorial,Mendocino,Adventist Health Systems,2023,1-49,Nonprofit,Rural,Non-Teaching,Pneumonia,13586,9,207,39.38974480,-123.33870680,Yes,Yes,23
106240924,Memorial Hospital Los Banos,Merced,Sutter Health,2023,1-49,Nonprofit,Rural,Non-Teaching,Pneumonia,27420,10,374,37.06409130,-120.85928530,Yes,Yes,37.4
106240942,Mercy Medical Center – Merced,Merced,Dignity Health,2023,150-199,Nonprofit,Urban,Non-Teaching,Pneumonia,62563,26,835,37.34007860,-120.46728960,Yes,Yes,32.11538462
106260011,Mammoth Hospital,Mono,N/A,2023,1-49,Government,Rural,Non-Teaching,Pneumonia,10799,13,80,37.64411650,-118.96355350,No,Yes,6.153846154
106270744,Community Hospital of the Monterey Peninsula,Monterey,N/A,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,44224,31,632,36.57856090,-121.91340610,No,No,20.38709677
106270777,George L. Mee Memorial Hospital,Monterey,N/A,2023,50-99,Nonprofit,Rural,Non-Teaching,Pneumonia,15820,6,94,36.20609860,-121.13284960,No,Yes,15.66666667
106270875,Salinas Valley Health Medical Center,Monterey,N/A,2023,200-299,Government,Urban,Non-Teaching,Pneumonia,54470,16,424,36.65949180,-121.64568960,Yes,Yes,26.5
106274043,Natividad Medical Center,Monterey,N/A,2023,150-199,Government,Urban,Non-Teaching,Pneumonia,53276,19,349,36.69666880,-121.63308870,Yes,Yes,18.36842105
106281047,Providence Queen of the Valley Medical Center,Napa,Providence St. Joseph Health,2023,150-199,Investor Owned,Urban,Non-Teaching,Pneumonia,26904,18,297,38.32448200,-122.29710940,No,No,16.5
106281078,Adventist Health St. Helena,Napa,Adventist Health Systems,2023,150-199,Nonprofit,Rural,Non-Teaching,Pneumonia,6472,8,51,38.54254980,-122.47482810,No,No,6.375
106291023,Sierra Nevada Memorial Hospital,Nevada,Dignity Health,2023,100-149,Nonprofit,Rural,Non-Teaching,Pneumonia,24824,18,186,39.22788240,-121.04593980,Yes,Yes,10.33333333
106300032,Children's Hospital of Orange County,Orange,N/A,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,103776,37,1308,33.78098770,-117.86575810,No,No,35.35135135
106301205,Hoag Memorial Hospital Presbyterian,Orange,Providence St. Joseph Health,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,104994,88,1279,33.62473650,-117.92974220,No,No,14.53409091
106301209,Huntington Beach Hospital,Orange,Prime Healthcare Services,2023,100-149,Investor Owned,Urban,Non-Teaching,Pneumonia,12077,12,52,33.70376380,-117.98644770,No,No,4.333333333
106301234,La Palma Intercommunity Hospital,Orange,Prime Healthcare Services,2023,100-149,Investor Owned,Urban,Non-Teaching,Pneumonia,12263,10,74,33.84737500,-118.03818610,No,No,7.4
106301248,UC Irvine Health – Los Alamitos,Orange,Tenet Healthcare Corporation,2023,150-199,Government,Urban,Non-Teaching,Pneumonia,27460,23,377,33.80425160,-118.06754240,No,No,16.39130435
106301279,UC Irvine Medical Center,Orange,University of California,2023,300-499,Government,Urban,Teaching,Pneumonia,45465,64,366,33.78712650,-117.88833910,Yes,No,5.71875
106301283,Garden Grove Hospital and Medical Center,Orange,Prime Healthcare Services,2023,150-199,Investor Owned,Urban,Non-Teaching,Pneumonia,19824,12,117,33.77500660,-117.91290790,Yes,No,9.75
106301337,Providence Mission Hospital – Laguna Beach,Orange,Providence St. Joseph Health,2023,150-199,Nonprofit,Urban,Non-Teaching,Pneumonia,14409,20,155,33.50025690,-117.74194170,No,No,7.75
106301342,Providence St. Jude Medical Center,Orange,Providence St. Joseph Health,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,57218,36,840,33.89435010,-117.92786000,No,No,23.33333333
106301357,Foothill Regional Medical Center,Orange,Alta Hospitals System,2023,150-199,Investor Owned,Urban,Non-Teaching,Pneumonia,4226,8,33,33.73011680,-117.82848690,No,No,4.125
106301379,West Anaheim Medical Center,Orange,Prime Healthcare Services,2023,200-299,Investor Owned,Urban,Non-Teaching,Pneumonia,25304,24,214,33.82535850,-117.99487970,Yes,No,8.916666667
106304113,Children's Hospital at Mission,Orange,N/A,2023,50-99,Nonprofit,Urban,Non-Teaching,Pneumonia,11497,69,201,33.56099600,-117.66545500,No,No,2.913043478
106304409,Kaiser Foundation Hospital – Orange County – Anaheim,Orange,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Teaching,Pneumonia,116353,72,1538,33.85201870,-117.84410750,No,No,21.36111111
106310791,Sutter Auburn Faith Hospital,Placer,Sutter Health,2023,50-99,Nonprofit,Urban,Non-Teaching,Pneumonia,28270,14,359,38.94529520,-121.10068250,No,Yes,25.64285714
106314024,Kaiser Foundation Hospital – Roseville,Placer,Kaiser Foundation Hospitals,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,125394,64,1857,38.74587320,-121.24864830,No,No,29.015625
106320859,Eastern Plumas Hospital – Portola Campus,Plumas,N/A,2023,1-49,Government,Frontier,Non-Teaching,Pneumonia,3718,3,44,39.80573600,-120.46294600,Yes,Yes,14.66666667
106321016,Seneca District Hospital,Plumas,N/A,2023,1-49,Government,Frontier,Non-Teaching,Pneumonia,2615,2,51,40.30596550,-121.23407580,Yes,Yes,25.5
106331152,Corona Regional Medical Center – Main,Riverside,"Universal Health Services, Inc.",2023,150-199,Investor Owned,Urban,Non-Teaching,Pneumonia,47337,30,541,33.87293100,-117.56831320,No,Yes,18.03333333
106331164,Desert Regional Medical Center,Riverside,Tenet Healthcare Corporation,2023,300-499,Investor Owned,Urban,Non-Teaching,Pneumonia,53891,27,474,33.83860980,-116.54319870,No,Yes,17.55555556
106331194,Hemet Global Medical Center,Riverside,"KPC Healthcare, Inc.",2023,300-499,Investor Owned,Urban,Non-Teaching,Pneumonia,40855,29,313,33.75037080,-116.96013030,Yes,Yes,10.79310345
106331293,Doctors Hospital of Riverside,Riverside,N/A,2023,150-199,Investor Owned,Urban,Non-Teaching,Pneumonia,47923,41,588,33.92684830,-117.43906200,No,Yes,14.34146341
106331312,Riverside Community Hospital,Riverside,HCA Healthcare Corporation,2023,500+,Investor Owned,Urban,Teaching,Pneumonia,87345,64,697,33.97722130,-117.38156940,Yes,Yes,10.890625
106331326,San Gorgonio Memorial Hospital,Riverside,N/A,2023,50-99,Government,Urban,Non-Teaching,Pneumonia,38185,28,490,33.93211890,-116.94547560,No,Yes,17.5
106334018,Menifee Global Medical Center,Riverside,"KPC Healthcare, Inc.",2023,50-99,Investor Owned,Urban,Non-Teaching,Pneumonia,16133,12,152,33.71899510,-117.16815170,Yes,No,12.66666667
106334025,Kaiser Foundation Hospital – Riverside,Riverside,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Non-Teaching,Pneumonia,58863,41,1001,33.90492890,-117.46921420,No,Yes,24.41463415
106334048,Kaiser Foundation Hospital – Moreno Valley,Riverside,Kaiser Foundation Hospitals,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,51767,26,815,33.89671560,-117.18625880,No,Yes,31.34615385
106334068,Southwest Healthcare Rancho Springs Hospital,Riverside,"Universal Health Services, Inc.",2023,100-149,Investor Owned,Urban,Non-Teaching,Pneumonia,95797,53,1141,33.55909990,-117.18396460,No,Yes,21.52830189
106334564,Temecula Valley Hospital,Riverside,"Universal Health Services, Inc.",2023,100-149,Investor Owned,Urban,Non-Teaching,Pneumonia,36299,21,404,33.48011400,-117.10684190,No,No,19.23809524
106334589,Loma Linda University Medical Center – Murrieta,Riverside,Loma Linda University,2023,100-149,Nonprofit,Urban,Non-Teaching,Pneumonia,46810,37,692,33.61473030,-117.16985570,No,Yes,18.7027027
106340913,Kaiser Foundation Hospital – Sacramento,Sacramento,Kaiser Foundation Hospitals,2023,200-299,Nonprofit,Urban,Teaching,Pneumonia,99973,59,1051,38.60190480,-121.39246410,No,No,17.81355932
106340947,Mercy General Hospital,Sacramento,Dignity Health,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,33543,20,274,38.57070650,-121.45288880,No,No,13.7
106340950,Mercy San Juan Medical Center,Sacramento,Dignity Health,2023,300-499,Nonprofit,Urban,Non-Teaching,Pneumonia,56462,31,469,38.66930750,-121.31364040,No,No,15.12903226
